	EntryID	Headword	Results
356	d3e109123Brockhaus-1809	Schweden	Ferdinand
357	d3e109123Brockhaus-1809	Schweden	Gustav
358	d3e109123Brockhaus-1809	Schweden	Gustavs
359	d3e109123Brockhaus-1809	Schweden	Carl
360	d3e109123Brockhaus-1809	Schweden	Carl
361	d3e109123Brockhaus-1809	Schweden	Gustav
362	d3e109123Brockhaus-1809	Schweden	Gustav
363	d3e109123Brockhaus-1809	Schweden	Gustav
364	d3e109123Brockhaus-1809	Schweden	Waldemar
365	d3e109966Brockhaus-1809	Die Schweiz	Rudolph
366	d3e109966Brockhaus-1809	Die Schweiz	Albrecht
367	d3e109966Brockhaus-1809	Die Schweiz	Leopold
368	d3e109966Brockhaus-1809	Die Schweiz	Friedrich
369	d3e109966Brockhaus-1809	Die Schweiz	Friedrich
370	d3e109966Brockhaus-1809	Die Schweiz	Maximilian
371	d3e109966Brockhaus-1809	Die Schweiz	Franz
372	d3e109966Brockhaus-1809	Die Schweiz	Julius
373	d3e109966Brockhaus-1809	Die Schweiz	Maximilian
374	d3e111318Brockhaus-1809	Curt Christoph von Schwerin	Friedrich
375	d3e112245Brockhaus-1809	Der Seidenbau	Instinian
376	d3e112514Brockhaus-1809	Selim I	Bajazeth
377	d3e113241Brockhaus-1809	Der Seraphinen-Orden	Gustav
378	d3e113356Brockhaus-1809	Serizi	Catharinens
379	d3e113835Brockhaus-1809	William Shakespeare	Heinrich
380	d3e113835Brockhaus-1809	William Shakespeare	Jacob
381	d3e114160Brockhaus-1809	Sibirien	Catharinen
382	d3e114459Brockhaus-1809	Die Sicilianische Vesper	Peter
383	d3e114459Brockhaus-1809	Die Sicilianische Vesper	Philipp
384	d3e114673Brockhaus-1809	Der siebenjährige Krieg	Friedrich
385	d3e114673Brockhaus-1809	Der siebenjährige Krieg	Peter
386	d3e114673Brockhaus-1809	Der siebenjährige Krieg	Carharina
387	d3e114959Brockhaus-1809	Die Sieben-Inseln-Republik	Alexander
388	d3e115909Brockhaus-1809	Der Papst Sixtus der fünfte	Philipp
389	d3e116112Brockhaus-1809	Skoten	Kenneth
390	d3e116398Brockhaus-1809	Johann Sobieski	Johann
391	d3e116398Brockhaus-1809	Johann Sobieski	Johann
392	d3e116398Brockhaus-1809	Johann Sobieski	Johann
393	d3e116398Brockhaus-1809	Johann Sobieski	Johann
394	d3e116398Brockhaus-1809	Johann Sobieski	Leopold
395	d3e116398Brockhaus-1809	Johann Sobieski	Sigismunds
396	d3e116398Brockhaus-1809	Johann Sobieski	Leopold
397	d3e116398Brockhaus-1809	Johann Sobieski	Johann
398	d3e116398Brockhaus-1809	Johann Sobieski	August
399	d3e116398Brockhaus-1809	Johann Sobieski	Johann
400	d3e116736Brockhaus-1809	Soliman der erste	Selim
401	d3e116736Brockhaus-1809	Soliman der erste	Ludwig
402	d3e116736Brockhaus-1809	Soliman der erste	Ferdinand
403	d3e116736Brockhaus-1809	Soliman der erste	Franz
404	d3e116736Brockhaus-1809	Soliman der erste	Selim
405	d3e117445Brockhaus-1809	Die Spahis	Amurath
406	d3e117512Brockhaus-1809	Der Gladiator Spartacus	Spartacus
407	d3e118528Brockhaus-1809	Stanislaus Leszynski	August
408	d3e118528Brockhaus-1809	Stanislaus Leszynski	August
409	d3e118528Brockhaus-1809	Stanislaus Leszynski	August
410	d3e118528Brockhaus-1809	Stanislaus Leszynski	Augusts
411	d3e118528Brockhaus-1809	Stanislaus Leszynski	Augusts
412	d3e118528Brockhaus-1809	Stanislaus Leszynski	August
413	d3e118528Brockhaus-1809	Stanislaus Leszynski	August
414	d3e118528Brockhaus-1809	Stanislaus Leszynski	Franz
415	d3e118528Brockhaus-1809	Stanislaus Leszynski	August
416	d3e118863Brockhaus-1809	Stanislaus August	August
417	d3e118863Brockhaus-1809	Stanislaus August	August
418	d3e118863Brockhaus-1809	Stanislaus August	August
419	d3e118863Brockhaus-1809	Stanislaus August	August
420	d3e118863Brockhaus-1809	Stanislaus August	Augusts
421	d3e118863Brockhaus-1809	Stanislaus August	Stanislaus
422	d3e118863Brockhaus-1809	Stanislaus August	Catharinen
423	d3e118863Brockhaus-1809	Stanislaus August	Catharina
424	d3e119894Brockhaus-1809	Stephan Bathori	Sigismunds
425	d3e119894Brockhaus-1809	Stephan Bathori	Sigismund
426	d3e119894Brockhaus-1809	Stephan Bathori	Maximilians
427	d3e119894Brockhaus-1809	Stephan Bathori	Heinrich
428	d3e119894Brockhaus-1809	Stephan Bathori	Heinrich
429	d3e119894Brockhaus-1809	Stephan Bathori	Maximilian
430	d3e119894Brockhaus-1809	Stephan Bathori	Sigismunds
431	d3e119894Brockhaus-1809	Stephan Bathori	Sigismunds
432	d3e119894Brockhaus-1809	Stephan Bathori	Maximilian
433	d3e119894Brockhaus-1809	Stephan Bathori	Sigismunds
434	d3e119894Brockhaus-1809	Stephan Bathori	Iwan
435	d3e119894Brockhaus-1809	Stephan Bathori	Sigismund
436	d3e120788Brockhaus-1809	Stifte	Joseph
437	d3e121560Brockhaus-1809	Stockholm	Gustavs
438	d3e121560Brockhaus-1809	Stockholm	Gustav
439	d3e122070Brockhaus-1809	Die Strelitzen	Iwan
440	d3e122220Brockhaus-1809	Johann Friedrich, Graf von Struensee	Georg
441	d3e122467Brockhaus-1809	Stuart	Roberts
442	d3e122467Brockhaus-1809	Stuart	Davids
443	d3e122467Brockhaus-1809	Stuart	Robert
444	d3e122467Brockhaus-1809	Stuart	Robert
445	d3e122467Brockhaus-1809	Stuart	Jacobs
446	d3e122467Brockhaus-1809	Stuart	Wilhelms
447	d3e122467Brockhaus-1809	Stuart	Jacob
448	d3e122467Brockhaus-1809	Stuart	Carl
449	d3e122467Brockhaus-1809	Stuart	Jacob
